date,season,player_id,player_name,team,opponent,batting_order,position,games,plate_appearances,at_bats,hits,doubles,triples,home_runs,runs,rbi,walks,strikeouts,stolen_bases,caught_stealing,total_bases,avg,obp,slg,ops,hits_per_game,total_bases_per_game,runs_per_game,rbi_per_game,walks_per_game,strikeouts_per_game,home_runs_per_game,stolen_bases_per_game,walk_rate,strikeout_rate,home_run_rate
2026-07-22,2026,650490,Yandy Díaz,Tampa Bay Rays,Toronto Blue Jays,1,DH,96,423,372,116,17,1,14,55,60,39,57,2,1,177,0.312,0.388,0.476,0.864,1.2083333333333333,1.84375,0.5729166666666666,0.625,0.40625,0.59375,0.14583333333333334,0.020833333333333332,0.09219858156028368,0.1347517730496454,0.03309692671394799
2026-07-22,2026,666018,Jonathan Aranda,Tampa Bay Rays,Toronto Blue Jays,2,1B,99,431,363,105,17,0,14,48,65,53,96,0,0,164,0.289,0.385,0.452,0.837,1.0606060606060606,1.6565656565656566,0.48484848484848486,0.6565656565656566,0.5353535353535354,0.9696969696969697,0.1414141414141414,0.0,0.12296983758700696,0.22273781902552203,0.03248259860788863
2026-07-22,2026,691406,Junior Caminero,Tampa Bay Rays,Toronto Blue Jays,3,3B,100,439,379,109,16,0,29,64,62,57,80,2,2,212,0.288,0.38,0.559,0.939,1.09,2.12,0.64,0.62,0.57,0.8,0.29,0.02,0.12984054669703873,0.18223234624145787,0.06605922551252848
2026-07-22,2026,656775,Cedric Mullins,Tampa Bay Rays,Toronto Blue Jays,4,CF,87,338,297,60,5,1,12,35,31,28,70,16,6,103,0.202,0.28,0.347,0.627,0.6896551724137931,1.1839080459770115,0.40229885057471265,0.3563218390804598,0.3218390804597701,0.8045977011494253,0.13793103448275862,0.1839080459770115,0.08284023668639054,0.20710059171597633,0.03550295857988166
2026-07-22,2026,676356,Jonny DeLuca,Tampa Bay Rays,Toronto Blue Jays,5,RF,61,195,184,48,14,0,6,24,31,9,40,10,4,80,0.261,0.295,0.435,0.73,0.7868852459016393,1.3114754098360655,0.39344262295081966,0.5081967213114754,0.14754098360655737,0.6557377049180327,0.09836065573770492,0.16393442622950818,0.046153846153846156,0.20512820512820512,0.03076923076923077
2026-07-22,2026,802415,Chandler Simpson,Tampa Bay Rays,Toronto Blue Jays,6,LF,94,375,349,101,10,6,0,42,18,19,35,24,11,123,0.289,0.324,0.352,0.676,1.074468085106383,1.3085106382978724,0.44680851063829785,0.19148936170212766,0.20212765957446807,0.3723404255319149,0.0,0.2553191489361702,0.050666666666666665,0.09333333333333334,0.0
2026-07-22,2026,683748,Victor Mesa Jr.,Tampa Bay Rays,Toronto Blue Jays,7,RF,37,116,101,22,2,0,8,16,15,13,27,3,2,48,0.218,0.304,0.475,0.779,0.5945945945945946,1.2972972972972974,0.43243243243243246,0.40540540540540543,0.35135135135135137,0.7297297297297297,0.21621621621621623,0.08108108108108109,0.11206896551724138,0.23275862068965517,0.06896551724137931
2026-07-22,2026,670764,Taylor Walls,Tampa Bay Rays,Toronto Blue Jays,8,SS,81,286,242,53,13,2,0,38,21,32,71,15,3,70,0.219,0.312,0.289,0.601,0.654320987654321,0.8641975308641975,0.4691358024691358,0.25925925925925924,0.3950617283950617,0.8765432098765432,0.0,0.18518518518518517,0.11188811188811189,0.24825174825174826,0.0
2026-07-22,2026,663743,Nick Fortes,Tampa Bay Rays,Toronto Blue Jays,9,PH,76,239,222,59,11,0,4,27,25,6,30,0,0,82,0.266,0.308,0.369,0.677,0.7763157894736842,1.0789473684210527,0.35526315789473684,0.32894736842105265,0.07894736842105263,0.39473684210526316,0.05263157894736842,0.0,0.02510460251046025,0.12552301255230125,0.016736401673640166
2026-07-22,2026,676391,Ernie Clement,Toronto Blue Jays,Tampa Bay Rays,1,SS,98,395,377,113,23,1,8,44,32,14,37,3,1,162,0.3,0.324,0.43,0.754,1.153061224489796,1.653061224489796,0.4489795918367347,0.32653061224489793,0.14285714285714285,0.37755102040816324,0.08163265306122448,0.030612244897959183,0.035443037974683546,0.09367088607594937,0.020253164556962026
2026-07-22,2026,664770,Nathan Lukes,Toronto Blue Jays,Tampa Bay Rays,2,RF,66,235,214,62,8,0,5,23,18,12,34,0,1,85,0.29,0.341,0.397,0.738,0.9393939393939394,1.2878787878787878,0.3484848484848485,0.2727272727272727,0.18181818181818182,0.5151515151515151,0.07575757575757576,0.0,0.05106382978723404,0.14468085106382977,0.02127659574468085
2026-07-22,2026,665489,Vladimir Guerrero Jr.,Toronto Blue Jays,Tampa Bay Rays,3,1B,96,407,355,91,15,0,6,52,41,43,54,7,1,124,0.256,0.339,0.349,0.688,0.9479166666666666,1.2916666666666667,0.5416666666666666,0.4270833333333333,0.4479166666666667,0.5625,0.0625,0.07291666666666667,0.10565110565110565,0.13267813267813267,0.014742014742014743
2026-07-22,2026,672960,Kazuma Okamoto,Toronto Blue Jays,Tampa Bay Rays,4,3B,98,403,357,81,12,0,22,50,62,38,123,0,0,159,0.227,0.31,0.445,0.755,0.826530612244898,1.6224489795918366,0.5102040816326531,0.6326530612244898,0.3877551020408163,1.2551020408163265,0.22448979591836735,0.0,0.09429280397022333,0.3052109181141439,0.05459057071960298
2026-07-22,2026,662139,Daulton Varsho,Toronto Blue Jays,Tampa Bay Rays,5,CF,88,326,297,71,17,2,7,36,25,26,63,9,0,113,0.239,0.304,0.38,0.684,0.8068181818181818,1.2840909090909092,0.4090909090909091,0.2840909090909091,0.29545454545454547,0.7159090909090909,0.07954545454545454,0.10227272727272728,0.07975460122699386,0.19325153374233128,0.02147239263803681
2026-07-22,2026,672386,Alejandro Kirk,Toronto Blue Jays,Tampa Bay Rays,6,C,30,111,98,20,4,0,2,8,10,12,14,0,0,30,0.204,0.288,0.306,0.594,0.6666666666666666,1.0,0.26666666666666666,0.3333333333333333,0.4,0.4666666666666667,0.06666666666666667,0.0,0.10810810810810811,0.12612612612612611,0.018018018018018018
2026-07-22,2026,678218,Brandon Valenzuela,Toronto Blue Jays,Tampa Bay Rays,7,1B,60,195,172,40,6,0,8,20,21,21,50,1,0,70,0.233,0.314,0.407,0.721,0.6666666666666666,1.1666666666666667,0.3333333333333333,0.35,0.35,0.8333333333333334,0.13333333333333333,0.016666666666666666,0.1076923076923077,0.2564102564102564,0.041025641025641026
